X_features	Y_features	association	p-values	q-values
Roseburia_faecis	PWY-5690: TCA cycle II (plants and fungi)	0.13921747156167127	0.16499254772141378	0.47847838839209994
Roseburia_faecis	PWY-5723: Rubisco shunt	-0.002117995899710387	0.9832291685546505	0.9990481376524966
Roseburia_faecis	PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	-0.02834138939251965	0.7784506865793797	0.9425169746347245
Roseburia_faecis	PWY-5838: superpathway of menaquinol-8 biosynthesis I	-0.03483818456101283	0.7294431157275196	0.9425169746347245
Roseburia_faecis	PWY-5840: superpathway of menaquinol-7 biosynthesis	-0.015588612492835658	0.8770397235395619	0.9836412368979617
Roseburia_faecis	PWY-5845: superpathway of menaquinol-9 biosynthesis	-0.02303216098187714	0.8191646723902215	0.9571564549397517
Roseburia_faecis	PWY-5850: superpathway of menaquinol-6 biosynthesis	-0.0021943885834548836	0.982624364346167	0.9990481376524966
Roseburia_faecis	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	-0.004706463449769188	0.962743662177206	0.9990481376524966
Roseburia_faecis	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	-0.04268945597853302	0.6716556165927596	0.9139556758821767
Roseburia_faecis	PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	-0.027259805602023127	0.7867003019243426	0.9425169746347245
Roseburia_faecis	PWY-5896: superpathway of menaquinol-10 biosynthesis	-0.0045593864669639	0.96390712776165	0.9990481376524966
Roseburia_faecis	PWY-5897: superpathway of menaquinol-11 biosynthesis	-0.03054021447210895	0.7617559674202998	0.9425169746347245
Roseburia_faecis	PWY-5898: superpathway of menaquinol-12 biosynthesis	-0.03054021447210895	0.7617559674202998	0.9425169746347245
Roseburia_faecis	PWY-5899: superpathway of menaquinol-13 biosynthesis	-0.03054021447210895	0.7617559674202998	0.9425169746347245
Roseburia_faecis	PWY-5989: stearate biosynthesis II (bacteria and plants)	-0.030988684547168962	0.7583640184501719	0.9425169746347245
Roseburia_faecis	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	-0.018223809190653008	0.8564599314291244	0.9775478646502141
Roseburia_faecis	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.06503812469199585	0.5181667659293419	0.8338887138342457
Roseburia_faecis	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.05534573196607905	0.5825142201013092	0.872696580668382
Roseburia_faecis	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.0619656420613967	0.538166812078372	0.8429533413179698
Roseburia_faecis	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	0.004503180649427769	0.9643517690122262	0.9990481376524966
Roseburia_faecis	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.033011117944455284	0.7431252806382214	0.9425169746347245
Roseburia_faecis	PWY-6608: guanosine nucleotides degradation III	-0.155330414822905	0.12088953333331229	0.39581573010745796
Roseburia_faecis	PWY-6700: queuosine biosynthesis I (de novo)	0.11892970457336388	0.2361911137740172	0.6107872114156113
Roseburia_faecis	PWY-6969: TCA cycle V (2-oxoglutarate synthase)	0.1086424812991208	0.27949356212491727	0.6527663310146511
Roseburia_faecis	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	0.20271408173749653	0.04204720100127116	0.254314022452258
Roseburia_faecis	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.030301731465446874	0.7635615467945007	0.9425169746347245
Roseburia_faecis	PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0.16524690827698504	0.09865414407801329	0.3482920217015078
Roseburia_faecis	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0.05485041501767459	0.5858987841296042	0.8737254575177856
Roseburia_faecis	PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.06394751062846257	0.5252224494634059	0.8338887138342457
Roseburia_faecis	PWY-7221: guanosine ribonucleotides de novo biosynthesis	-0.024814401703617605	0.8054380526965579	0.9529882038964606
Roseburia_faecis	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	-0.042182137489561684	0.6753367063168794	0.9139556758821767
Roseburia_faecis	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	0.16651800424882712	0.09605325188210366	0.3436998521370917
Roseburia_faecis	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	-0.017825090070651587	0.8595679499510503	0.9775478646502141
Roseburia_faecis	PWY-7664: oleate biosynthesis IV (anaerobic)	-0.010636418877684862	0.9159258200286087	0.9990481376524966
Roseburia_faecis	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.047994426976627466	0.6336405482409277	0.8995037153350233
Roseburia_faecis	PWY0-862: (5Z)-dodecenoate biosynthesis I	-0.01115827184356907	0.9118170938488694	0.9990481376524966
Roseburia_faecis	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	0.016810701721236217	0.8674846728714849	0.9813123496878654
Roseburia_faecis	SO4ASSIM-PWY: assimilatory sulfate reduction I	-0.015931359823767872	0.8743580706274856	0.9833500738912996
Roseburia_faecis	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	-0.01678157961561415	0.8677121515712898	0.9813123496878654
Parabacteroides_merdae	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	-0.17052295891009503	0.0882104278137343	0.3436998521370917
Parabacteroides_merdae	COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	0.4122638787508001	1.8376333388153962e-05	0.0014921582711181016
Parabacteroides_merdae	COA-PWY: coenzyme A biosynthesis I (prokaryotic)	0.27290873716684677	0.005759293060756441	0.05687336116115796
Parabacteroides_merdae	FASYN-ELONG-PWY: fatty acid elongation -- saturated	-0.16247869929723174	0.10450985836862828	0.35958476692934815
Parabacteroides_merdae	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	-0.17154988566918397	0.08628362251131333	0.3436998521370917
Parabacteroides_merdae	FUCCAT-PWY: fucose degradation	-0.32463869718647037	0.000925798188911856	0.013921261655489391
Parabacteroides_merdae	GALACTARDEG-PWY: D-galactarate degradation I	-0.26315369927490334	0.007842457050717216	0.0690342755273205
Parabacteroides_merdae	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	-0.26315369927490334	0.007842457050717216	0.0690342755273205
Parabacteroides_merdae	HISTSYN-PWY: L-histidine biosynthesis	0.32345832160131066	0.0009688460042666806	0.014048267061866869
Parabacteroides_merdae	NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	-0.006371095773913566	0.9495814691062505	0.9990481376524966
Parabacteroides_merdae	NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.39084006188015175	5.323292302171653e-05	0.0025474517187728217
Parabacteroides_merdae	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	-0.15786058562389416	0.11487957736794584	0.3791960033446017
Parabacteroides_merdae	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0.37335279758601086	0.0001203236715693892	0.003489386475512287
Parabacteroides_merdae	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	-0.15894347441967843	0.11237922417535846	0.3770740910346738
Parabacteroides_merdae	PWY-2942: L-lysine biosynthesis III	0.18703641334647914	0.061087851963502665	0.3117121205722288
Parabacteroides_merdae	PWY-4242	0.2459253512900962	0.013176899093954605	0.10699642064291139
Parabacteroides_merdae	PWY-5097: L-lysine biosynthesis VI	0.26966270430765765	0.006390201496483104	0.058964131990275906
Parabacteroides_merdae	PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	-0.18920460645565387	0.0580965844080455	0.30632744506060355
Parabacteroides_merdae	PWY-5686: UMP biosynthesis I	0.34353060842695127	0.00043622295157371327	0.008060854732274947
Parabacteroides_merdae	PWY-5690: TCA cycle II (plants and fungi)	0.046996653923133166	0.6407220046898562	0.9032074957343184
Parabacteroides_merdae	PWY-5723: Rubisco shunt	-0.1732152470924529	0.08323025071281567	0.3436998521370917
Parabacteroides_merdae	PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	-0.17422394372017463	0.08142316867321016	0.3436998521370917
Parabacteroides_merdae	PWY-5838: superpathway of menaquinol-8 biosynthesis I	-0.15393913021860822	0.12429595709329005	0.3973555793691005
Parabacteroides_merdae	PWY-5840: superpathway of menaquinol-7 biosynthesis	-0.16799889651192165	0.09309156961835222	0.3436998521370917
Parabacteroides_merdae	PWY-5845: superpathway of menaquinol-9 biosynthesis	-0.11571356647855606	0.24919475945894476	0.6208661304686945
Parabacteroides_merdae	PWY-5850: superpathway of menaquinol-6 biosynthesis	-0.16777580754351357	0.09353305723866814	0.3436998521370917
Parabacteroides_merdae	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	-0.16683427811142312	0.0954145693681528	0.3436998521370917
Parabacteroides_merdae	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	-0.15846588376987428	0.11347670577280479	0.3776355946209733
Parabacteroides_merdae	PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	-0.1140138058366187	0.25626279381116035	0.6230101454331204
Parabacteroides_merdae	PWY-5896: superpathway of menaquinol-10 biosynthesis	-0.16782318009355587	0.09343917006372975	0.3436998521370917
Parabacteroides_merdae	PWY-5897: superpathway of menaquinol-11 biosynthesis	-0.17590598382722916	0.07847965220230269	0.3426100945605902
Parabacteroides_merdae	PWY-5898: superpathway of menaquinol-12 biosynthesis	-0.17590598382722916	0.07847965220230269	0.3426100945605902
Parabacteroides_merdae	PWY-5899: superpathway of menaquinol-13 biosynthesis	-0.17590598382722916	0.07847965220230269	0.3426100945605902
Parabacteroides_merdae	PWY-5989: stearate biosynthesis II (bacteria and plants)	-0.18617473916931257	0.06231098796516982	0.3117121205722288
Parabacteroides_merdae	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	-0.16847500726984296	0.0921548665817236	0.3436998521370917
Parabacteroides_merdae	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.3736242839705976	0.00011885141646934799	0.003489386475512287
Parabacteroides_merdae	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.38960656939365984	5.647060460333841e-05	0.0025474517187728217
Parabacteroides_merdae	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.3810901595467327	8.435498621628717e-05	0.003424812440381259
Parabacteroides_merdae	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	-0.16937799459249012	0.09039881511912229	0.3436998521370917
Parabacteroides_merdae	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	-0.2061330969699559	0.038631380031401076	0.24895778242458472
Parabacteroides_merdae	PWY-6608: guanosine nucleotides degradation III	-0.34241515349897533	0.00045664940601557576	0.008060854732274947
Parabacteroides_merdae	PWY-6700: queuosine biosynthesis I (de novo)	0.4298455730917538	7.259030972855042e-06	0.0009823888583263825
Parabacteroides_merdae	PWY-6969: TCA cycle V (2-oxoglutarate synthase)	-0.1642438390849844	0.100745433938797	0.3526090187857895
Parabacteroides_merdae	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	-0.053406248872759486	0.5958178801103087	0.8796438520901284
Parabacteroides_merdae	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	-0.21125676262013549	0.033949250509963703	0.2336168763905977
Parabacteroides_merdae	PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	-0.12617946751404438	0.20863206294905828	0.5680705681065493
Parabacteroides_merdae	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	-0.20298098008378548	0.04177179200228642	0.254314022452258
Parabacteroides_merdae	PWY-7219: adenosine ribonucleotides de novo biosynthesis	0.34853540090802837	0.0003545079219569374	0.007784474641321658
Parabacteroides_merdae	PWY-7221: guanosine ribonucleotides de novo biosynthesis	0.23553214426276511	0.017736887982938352	0.14119953962888177
Parabacteroides_merdae	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	0.13651633830164428	0.17342605902051622	0.49585197156570127
Parabacteroides_merdae	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	-0.26224994563285475	0.008065558695722567	0.0690342755273205
Parabacteroides_merdae	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	-0.19379406357151838	0.052159534515671166	0.29009275360770537
Parabacteroides_merdae	PWY-7664: oleate biosynthesis IV (anaerobic)	-0.16094421103652412	0.10787097505845963	0.3680303854935682
Parabacteroides_merdae	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	-0.2070682732636846	0.03773859684336093	0.24895778242458472
Parabacteroides_merdae	PWY0-862: (5Z)-dodecenoate biosynthesis I	-0.16694051900913537	0.09520077983939411	0.3436998521370917
Parabacteroides_merdae	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	-0.20472434149009713	0.040009593476649834	0.24990607617722818
Parabacteroides_merdae	SO4ASSIM-PWY: assimilatory sulfate reduction I	-0.19958022870747996	0.04539569286229352	0.2652756265585692
Parabacteroides_merdae	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	-0.20666256471555233	0.03812376819153418	0.24895778242458472
Clostridium_saccharolyticum	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	0.10076666409184364	0.31603364662984385	0.6935657326038736
Clostridium_saccharolyticum	COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	-0.15307499107453804	0.1264485447760867	0.398638913880547
Clostridium_saccharolyticum	COA-PWY: coenzyme A biosynthesis I (prokaryotic)	-0.17141549401544218	0.08653385877864828	0.3436998521370917
Clostridium_saccharolyticum	FASYN-ELONG-PWY: fatty acid elongation -- saturated	0.06872383498682597	0.4946845190178043	0.8241959825865892
Clostridium_saccharolyticum	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	0.20477702043935128	0.03995732718566908	0.24990607617722818
Clostridium_saccharolyticum	FUCCAT-PWY: fucose degradation	0.1806766901285764	0.0705928171010378	0.3294331464715098
Clostridium_saccharolyticum	GALACTARDEG-PWY: D-galactarate degradation I	0.07593899777854078	0.4503877275026107	0.7852183609831941
Clostridium_saccharolyticum	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.07593899777854078	0.4503877275026107	0.7852183609831941
Clostridium_saccharolyticum	HISTSYN-PWY: L-histidine biosynthesis	-0.14191911490552525	0.15686545403317387	0.46487134552896786
Clostridium_saccharolyticum	NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	-0.030087606904272146	0.7651837858481108	0.9425169746347245
Clostridium_saccharolyticum	NONMEVIPP-PWY: methylerythritol phosphate pathway I	-0.14661792144410402	0.14344819988971605	0.4378945049265016
Clostridium_saccharolyticum	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	0.06588356859850739	0.5127306045041016	0.832674501714661
Clostridium_saccharolyticum	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	-0.12721639767190787	0.20488619174202885	0.5620526611301603
Clostridium_saccharolyticum	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	0.17972177138041365	0.0721179861299088	0.3327261632811701
Clostridium_saccharolyticum	PWY-2942: L-lysine biosynthesis III	-0.14419273097257948	0.15026072089113127	0.4518952050503652
Clostridium_saccharolyticum	PWY-4242	-0.1548180967259463	0.12213542706573949	0.3966958671095218
Clostridium_saccharolyticum	PWY-5097: L-lysine biosynthesis VI	-0.22295079153533814	0.02502444985532798	0.18142726145112786
Clostridium_saccharolyticum	PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	0.052551458164549626	0.6017242024650697	0.8819495530715463
Clostridium_saccharolyticum	PWY-5686: UMP biosynthesis I	-0.13991833276651752	0.16285483610147927	0.47620114497055205
Clostridium_saccharolyticum	PWY-5690: TCA cycle II (plants and fungi)	0.027874532982084903	0.7820086064713146	0.9425169746347245
Clostridium_saccharolyticum	PWY-5723: Rubisco shunt	0.04575247819340791	0.6495975092473423	0.9032074957343184
Clostridium_saccharolyticum	PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	0.10717857351138961	0.2860619783580402	0.6636637897906533
Clostridium_saccharolyticum	PWY-5838: superpathway of menaquinol-8 biosynthesis I	0.123336452080636	0.2191523796480489	0.5874893970917527
Clostridium_saccharolyticum	PWY-5840: superpathway of menaquinol-7 biosynthesis	0.11495737602206993	0.2523224421855532	0.6208661304686945
Clostridium_saccharolyticum	PWY-5845: superpathway of menaquinol-9 biosynthesis	0.10416314407464236	0.2999132208444873	0.669668369536039
Clostridium_saccharolyticum	PWY-5850: superpathway of menaquinol-6 biosynthesis	0.09060933089581799	0.3675174340279953	0.7482945586935074
Clostridium_saccharolyticum	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	0.08919498585162343	0.3750732609948184	0.7501465219896368
Clostridium_saccharolyticum	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	0.12583743703741426	0.20987828870931627	0.5680705681065493
Clostridium_saccharolyticum	PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	0.10410251360661289	0.30019616565408647	0.669668369536039
Clostridium_saccharolyticum	PWY-5896: superpathway of menaquinol-10 biosynthesis	0.09296657263614223	0.3551336696111862	0.7471098805044833
Clostridium_saccharolyticum	PWY-5897: superpathway of menaquinol-11 biosynthesis	0.11540908764187813	0.25045089093266115	0.6208661304686945
Clostridium_saccharolyticum	PWY-5898: superpathway of menaquinol-12 biosynthesis	0.11540908764187813	0.25045089093266115	0.6208661304686945
Clostridium_saccharolyticum	PWY-5899: superpathway of menaquinol-13 biosynthesis	0.11540908764187813	0.25045089093266115	0.6208661304686945
Clostridium_saccharolyticum	PWY-5989: stearate biosynthesis II (bacteria and plants)	0.045987674316283624	0.6479158969573466	0.9032074957343184
Clostridium_saccharolyticum	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	0.06385829660332991	0.5258017505949923	0.8338887138342457
Clostridium_saccharolyticum	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	-0.10123654474570151	0.31377071385373306	0.6923419012207371
Clostridium_saccharolyticum	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	-0.16847495056871872	0.09215497769027534	0.3436998521370917
Clostridium_saccharolyticum	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	-0.16721688301161539	0.09464641959937999	0.3436998521370917
Clostridium_saccharolyticum	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	0.10460149652494179	0.29787276851212985	0.669668369536039
Clostridium_saccharolyticum	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	0.16930590674692558	0.09053802425643313	0.3436998521370917
Clostridium_saccharolyticum	PWY-6608: guanosine nucleotides degradation III	0.08710981024907119	0.3863837883267347	0.7622542595100512
Clostridium_saccharolyticum	PWY-6700: queuosine biosynthesis I (de novo)	-0.14525375180387146	0.14725094080998463	0.44614837290189374
Clostridium_saccharolyticum	PWY-6969: TCA cycle V (2-oxoglutarate synthase)	0.07628761992403109	0.44830498078392	0.7852183609831941
Clostridium_saccharolyticum	PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	-0.06855730278489819	0.49573329904935637	0.8241959825865892
Clostridium_saccharolyticum	PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	0.1738235607772429	0.08213666633514345	0.3436998521370917
Clostridium_saccharolyticum	PWY-7210: pyrimidine deoxyribonucleotides biosynthesis from CTP	0.11500299713803822	0.25213298815817614	0.6208661304686945
Clostridium_saccharolyticum	PWY-7211: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis	0.21225393986064695	0.03309590568950297	0.2316713398265208
Clostridium_saccharolyticum	PWY-7219: adenosine ribonucleotides de novo biosynthesis	-0.18651230470068228	0.06182946198216276	0.3117121205722288
Clostridium_saccharolyticum	PWY-7221: guanosine ribonucleotides de novo biosynthesis	-0.1692782949124112	0.09059139054543114	0.3436998521370917
Clostridium_saccharolyticum	PWY-724: superpathway of L-lysine, L-threonine and L-methionine biosynthesis II	-0.18804320618583212	0.05968360462837746	0.31066081383488786
Clostridium_saccharolyticum	PWY-7315: dTDP-N-acetylthomosamine biosynthesis	0.10551094295176346	0.29366865568153117	0.6688734011110764
Clostridium_saccharolyticum	PWY-7388: octanoyl-[acyl-carrier protein] biosynthesis (mitochondria, yeast)	0.06904214123621356	0.49268315665251283	0.8241959825865892
Clostridium_saccharolyticum	PWY-7664: oleate biosynthesis IV (anaerobic)	0.06490415999417486	0.5190308375963408	0.8338887138342457
Clostridium_saccharolyticum	PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	0.06085834776610127	0.5454669945535477	0.8429533413179698
Clostridium_saccharolyticum	PWY0-862: (5Z)-dodecenoate biosynthesis I	0.06829942665430917	0.49735964466432103	0.8241959825865892
Clostridium_saccharolyticum	PWY4LZ-257: superpathway of fermentation (Chlamydomonas reinhardtii)	0.11240757835516131	0.26306677692234837	0.6357447108956752
Clostridium_saccharolyticum	SO4ASSIM-PWY: assimilatory sulfate reduction I	0.06614784062015996	0.5110373737292077	0.832674501714661
Clostridium_saccharolyticum	SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	0.06698150955556527	0.5057148434555665	0.8312559775018624
Fusobacterium_mortiferum	BIOTIN-BIOSYNTHESIS-PWY: biotin biosynthesis I	-0.09136511542705406	0.363518383519573	0.7482945586935074
Fusobacterium_mortiferum	COA-PWY-1: superpathway of coenzyme A biosynthesis III (mammals)	0.009171413327036625	0.9274717884321254	0.9990481376524966
Fusobacterium_mortiferum	COA-PWY: coenzyme A biosynthesis I (prokaryotic)	0.11164693009952828	0.26633134585147317	0.6385366516000325
Fusobacterium_mortiferum	FASYN-ELONG-PWY: fatty acid elongation -- saturated	-0.09225704991551852	0.3588335632964883	0.7471098805044833
Fusobacterium_mortiferum	FUC-RHAMCAT-PWY: superpathway of fucose and rhamnose degradation	-0.011653317990589874	0.9079215698169752	0.9990481376524966
Fusobacterium_mortiferum	FUCCAT-PWY: fucose degradation	-0.03509568313305769	0.7275215017513232	0.9425169746347245
Fusobacterium_mortiferum	GALACTARDEG-PWY: D-galactarate degradation I	0.033854829388580664	0.736796837894743	0.9425169746347245
Fusobacterium_mortiferum	GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	0.033854829388580664	0.736796837894743	0.9425169746347245
Fusobacterium_mortiferum	HISTSYN-PWY: L-histidine biosynthesis	0.08958124645012516	0.3730004258910842	0.7501465219896368
Fusobacterium_mortiferum	NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	-0.05559094837174157	0.5808419580062724	0.872696580668382
Fusobacterium_mortiferum	NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.016054820792360095	0.8733924592043637	0.9833500738912996
Fusobacterium_mortiferum	P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	-0.009043915736317493	0.9284773661968199	0.9990481376524966
Fusobacterium_mortiferum	PEPTIDOGLYCANSYN-PWY: peptidoglycan biosynthesis I (meso-diaminopimelate containing)	0.007290594949187676	0.9423165966258473	0.9990481376524966
Fusobacterium_mortiferum	POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	-0.020184865271554178	0.8412062468432442	0.9675063348961959
Fusobacterium_mortiferum	PWY-2942: L-lysine biosynthesis III	0.12004274821920452	0.23180290723551755	0.6071740666943234
Fusobacterium_mortiferum	PWY-4242	0.10858332903045474	0.27975699900627904	0.6527663310146511
Fusobacterium_mortiferum	PWY-5097: L-lysine biosynthesis VI	0.061155682100366836	0.5435019826539673	0.8429533413179698
Fusobacterium_mortiferum	PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	-0.0015512084836493572	0.9877167228448782	0.9990481376524966
Fusobacterium_mortiferum	PWY-5686: UMP biosynthesis I	0.07032709542740347	0.4846476040291855	0.8232925825767754
Fusobacterium_mortiferum	PWY-5690: TCA cycle II (plants and fungi)	-0.0335057129579689	0.7394133584487113	0.9425169746347245
Fusobacterium_mortiferum	PWY-5723: Rubisco shunt	-0.023624922739768142	0.8145930077130502	0.9571564549397517
Fusobacterium_mortiferum	PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	0.008454012378820831	0.933131393195429	0.9990481376524966
Fusobacterium_mortiferum	PWY-5838: superpathway of menaquinol-8 biosynthesis I	0.00725183630660319	0.9426227336617345	0.9990481376524966
Fusobacterium_mortiferum	PWY-5840: superpathway of menaquinol-7 biosynthesis	-0.008134291615761022	0.9356547727586811	0.9990481376524966
Fusobacterium_mortiferum	PWY-5845: superpathway of menaquinol-9 biosynthesis	0.020592292620445218	0.8380443101638472	0.9675063348961959
Fusobacterium_mortiferum	PWY-5850: superpathway of menaquinol-6 biosynthesis	-0.026497126977162368	0.7925317832411372	0.9436008914835826
Fusobacterium_mortiferum	PWY-5860: superpathway of demethylmenaquinol-6 biosynthesis I	-0.023384395467363556	0.8164473298291985	0.9571564549397517
Fusobacterium_mortiferum	PWY-5861: superpathway of demethylmenaquinol-8 biosynthesis I	0.012448339328447187	0.9016701368186604	0.9990481376524966
Fusobacterium_mortiferum	PWY-5862: superpathway of demethylmenaquinol-9 biosynthesis	0.021736308877136616	0.8291798145410271	0.9618485848675915
Fusobacterium_mortiferum	PWY-5896: superpathway of menaquinol-10 biosynthesis	-0.02455166978353811	0.8074579855674444	0.9529882038964606
Fusobacterium_mortiferum	PWY-5897: superpathway of menaquinol-11 biosynthesis	0.0024431320177326255	0.9806551216580983	0.9990481376524966
Fusobacterium_mortiferum	PWY-5898: superpathway of menaquinol-12 biosynthesis	0.0024431320177326255	0.9806551216580983	0.9990481376524966
Fusobacterium_mortiferum	PWY-5899: superpathway of menaquinol-13 biosynthesis	0.0024431320177326255	0.9806551216580983	0.9990481376524966
Fusobacterium_mortiferum	PWY-5989: stearate biosynthesis II (bacteria and plants)	-0.0805455622843766	0.42330577808987535	0.7741538103805828
Fusobacterium_mortiferum	PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)	-0.08384184191565827	0.40451711166769944	0.7638788248236558
Fusobacterium_mortiferum	PWY-6385: peptidoglycan biosynthesis III (mycobacteria)	0.009384702009060731	0.9257898292557685	0.9990481376524966
Fusobacterium_mortiferum	PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	0.011653317990589874	0.9079215698169752	0.9990481376524966
Fusobacterium_mortiferum	PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	0.020436933713946306	0.8392497089635734	0.9675063348961959
Fusobacterium_mortiferum	PWY-6519: 8-amino-7-oxononanoate biosynthesis I	-0.08262027946406565	0.4114219581716506	0.7688697011182143
Fusobacterium_mortiferum	PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	-0.06626602781119685	0.5102810625600045	0.832674501714661
Fusobacterium_mortiferum	PWY-6608: guanosine nucleotides degradation III	0.08704117214601988	0.38675955039179943	0.7622542595100512
Fusobacterium_mortiferum	PWY-6700: queuosine biosynthesis I (de novo)	-0.030015534524847134	0.7657300454029171	0.9425169746347245
Fusobacterium_mortiferum	PWY-6969: TCA cycle V (2-oxoglutarate synthase)	-0.047621684409137534	0.6362821796582978	0.9001064980532019
